        X             RHO          U          P            E    
   0.1693E+00   0.1000E+01  -0.9182E-16   0.1000E+01   0.1500E+01
   0.1698E+00   0.1000E+01   0.9252E-16   0.1000E+01   0.1500E+01
   0.1703E+00   0.1000E+01   0.4762E-16   0.1000E+01   0.1500E+01
   0.1708E+00   0.1000E+01   0.4108E-16   0.1000E+01   0.1500E+01
   0.1713E+00   0.1000E+01  -0.4558E-16   0.1000E+01   0.1500E+01
   0.1718E+00   0.1000E+01  -0.4112E-16   0.1000E+01   0.1500E+01
   0.1723E+00   0.1000E+01  -0.1945E-17   0.1000E+01   0.1500E+01
   0.1728E+00   0.1000E+01   0.1805E-15   0.1000E+01   0.1500E+01
   0.1733E+00   0.1000E+01   0.4731E-16   0.1000E+01   0.1500E+01
   0.1738E+00   0.1000E+01  -0.1312E-15   0.1000E+01   0.1500E+01
   0.1743E+00   0.1000E+01   0.1352E-15   0.1000E+01   0.1500E+01
   0.1748E+00   0.1000E+01   0.3255E-15   0.1000E+01   0.1500E+01
   0.1753E+00   0.1000E+01   0.3189E-15   0.1000E+01   0.1500E+01
   0.1758E+00   0.1000E+01   0.9363E-16   0.1000E+01   0.1500E+01
   0.1762E+00   0.1000E+01   0.1285E-15   0.1000E+01   0.1500E+01
   0.1767E+00   0.1000E+01   0.1803E-15   0.1000E+01   0.1500E+01
   0.1772E+00   0.1000E+01   0.1381E-15   0.1000E+01   0.1500E+01
   0.1777E+00   0.1000E+01   0.1872E-15   0.1000E+01   0.1500E+01
   0.1782E+00   0.1000E+01   0.1354E-15   0.1000E+01   0.1500E+01
   0.1787E+00   0.1000E+01  -0.1269E-17   0.1000E+01   0.1500E+01
   0.1792E+00   0.1000E+01   0.4757E-16   0.1000E+01   0.1500E+01
   0.1797E+00   0.1000E+01   0.9179E-16   0.1000E+01   0.1500E+01
   0.1802E+00   0.1000E+01   0.1822E-15   0.1000E+01   0.1500E+01
   0.1807E+00   0.1000E+01   0.8745E-16   0.1000E+01   0.1500E+01
   0.1812E+00   0.1000E+01   0.4207E-17   0.1000E+01   0.1500E+01
   0.1817E+00   0.1000E+01   0.1802E-15   0.1000E+01   0.1500E+01
   0.1822E+00   0.1000E+01   0.9563E-16   0.1000E+01   0.1500E+01
   0.1827E+00   0.1000E+01   0.1359E-15   0.1000E+01   0.1500E+01
   0.1832E+00   0.1000E+01   0.3951E-17   0.1000E+01   0.1500E+01
   0.1837E+00   0.1000E+01   0.1344E-15   0.1000E+01   0.1500E+01
   0.1842E+00   0.1000E+01   0.1852E-15   0.1000E+01   0.1500E+01
   0.1847E+00   0.1000E+01  -0.4899E-16   0.1000E+01   0.1500E+01
   0.1852E+00   0.1000E+01   0.1398E-15   0.1000E+01   0.1500E+01
   0.1857E+00   0.1000E+01  -0.4564E-16   0.1000E+01   0.1500E+01
   0.1862E+00   0.1000E+01  -0.4959E-16   0.1000E+01   0.1500E+01
   0.1867E+00   0.1000E+01  -0.1334E-15   0.1000E+01   0.1500E+01
   0.1872E+00   0.1000E+01  -0.1838E-15   0.1000E+01   0.1500E+01
   0.1878E+00   0.1000E+01   0.1822E-15   0.1000E+01   0.1500E+01
   0.1883E+00   0.1000E+01   0.8754E-16   0.1000E+01   0.1500E+01
   0.1888E+00   0.1000E+01   0.2710E-15   0.1000E+01   0.1500E+01
   0.1893E+00   0.1000E+01   0.9849E-16   0.1000E+01   0.1500E+01
   0.1898E+00   0.1000E+01   0.1369E-15   0.1000E+01   0.1500E+01
   0.1903E+00   0.1000E+01   0.4606E-16   0.1000E+01   0.1500E+01
   0.1908E+00   0.1000E+01   0.4921E-16   0.1000E+01   0.1500E+01
   0.1913E+00   0.1000E+01   0.3158E-15   0.1000E+01   0.1500E+01
   0.1918E+00   0.1000E+01   0.4129E-15   0.1000E+01   0.1500E+01
   0.1923E+00   0.1000E+01   0.2696E-15   0.1000E+01   0.1500E+01
   0.1928E+00   0.1000E+01   0.2291E-15   0.1000E+01   0.1500E+01
   0.1933E+00   0.1000E+01   0.9503E-16   0.1000E+01   0.1500E+01
   0.1938E+00   0.1000E+01   0.7753E-18   0.1000E+01   0.1500E+01
   0.1943E+00   0.1000E+01   0.1796E-15   0.1000E+01   0.1500E+01
   0.1948E+00   0.1000E+01   0.8380E-16   0.1000E+01   0.1500E+01
   0.1953E+00   0.1000E+01  -0.1292E-15   0.1000E+01   0.1500E+01
   0.1958E+00   0.1000E+01  -0.4104E-16   0.1000E+01   0.1500E+01
   0.1963E+00   0.1000E+01   0.1810E-15   0.1000E+01   0.1500E+01
   0.1968E+00   0.1000E+01   0.1870E-15   0.1000E+01   0.1500E+01
   0.1973E+00   0.1000E+01   0.1839E-15   0.1000E+01   0.1500E+01
   0.1978E+00   0.1000E+01   0.1833E-15   0.1000E+01   0.1500E+01
   0.1983E+00   0.1000E+01   0.3795E-16   0.1000E+01   0.1500E+01
   0.1988E+00   0.1000E+01  -0.4558E-16   0.1000E+01   0.1500E+01
   0.1993E+00   0.1000E+01  -0.4748E-16   0.1000E+01   0.1500E+01
   0.1998E+00   0.1000E+01   0.9150E-16   0.1000E+01   0.1500E+01
   0.2003E+00   0.1000E+01   0.9295E-16   0.1000E+01   0.1500E+01
   0.2008E+00   0.1000E+01   0.7432E-17   0.1000E+01   0.1500E+01
   0.2013E+00   0.1000E+01   0.1821E-15   0.1000E+01   0.1500E+01
   0.2018E+00   0.1000E+01   0.3675E-15   0.1000E+01   0.1500E+01
   0.2023E+00   0.1000E+01   0.4106E-15   0.1000E+01   0.1500E+01
   0.2028E+00   0.1000E+01   0.4079E-15   0.1000E+01   0.1500E+01
   0.2033E+00   0.1000E+01   0.3239E-15   0.1000E+01   0.1500E+01
   0.2038E+00   0.1000E+01   0.1815E-15   0.1000E+01   0.1500E+01
   0.2043E+00   0.1000E+01   0.9090E-16   0.1000E+01   0.1500E+01
   0.2048E+00   0.1000E+01   0.2228E-15   0.1000E+01   0.1500E+01
   0.2053E+00   0.1000E+01   0.3209E-15   0.1000E+01   0.1500E+01
   0.2058E+00   0.1000E+01   0.2290E-15   0.1000E+01   0.1500E+01
   0.2063E+00   0.1000E+01   0.1403E-15   0.1000E+01   0.1500E+01
   0.2068E+00   0.1000E+01   0.2292E-15   0.1000E+01   0.1500E+01
   0.2073E+00   0.1000E+01   0.1865E-15   0.1000E+01   0.1500E+01
   0.2078E+00   0.1000E+01   0.8782E-16   0.1000E+01   0.1500E+01
   0.2082E+00   0.1000E+01   0.2258E-15   0.1000E+01   0.1500E+01
   0.2087E+00   0.1000E+01   0.9240E-16   0.1000E+01   0.1500E+01
   0.2092E+00   0.1000E+01  -0.1795E-15   0.1000E+01   0.1500E+01
   0.2097E+00   0.1000E+01   0.1347E-17   0.1000E+01   0.1500E+01
   0.2102E+00   0.1000E+01  -0.4829E-16   0.1000E+01   0.1500E+01
   0.2107E+00   0.1000E+01  -0.2722E-15   0.1000E+01   0.1500E+01
   0.2112E+00   0.1000E+01  -0.2754E-15   0.1000E+01   0.1500E+01
   0.2117E+00   0.1000E+01  -0.2750E-15   0.1000E+01   0.1500E+01
   0.2122E+00   0.1000E+01   0.3393E-15   0.1000E+01   0.1500E+01
   0.2127E+00   0.1000E+01   0.9860E-15   0.1000E+01   0.1500E+01
   0.2132E+00   0.1000E+01   0.2422E-14   0.1000E+01   0.1500E+01
   0.2137E+00   0.1000E+01   0.5440E-14   0.1000E+01   0.1500E+01
   0.2142E+00   0.1000E+01   0.1035E-13   0.1000E+01   0.1500E+01
   0.2147E+00   0.1000E+01   0.1940E-13   0.1000E+01   0.1500E+01
   0.2152E+00   0.1000E+01   0.3579E-13   0.1000E+01   0.1500E+01
   0.2157E+00   0.1000E+01   0.6695E-13   0.1000E+01   0.1500E+01
   0.2162E+00   0.1000E+01   0.1242E-12   0.1000E+01   0.1500E+01
   0.2167E+00   0.1000E+01   0.2290E-12   0.1000E+01   0.1500E+01
   0.2172E+00   0.1000E+01   0.4178E-12   0.1000E+01   0.1500E+01
   0.2177E+00   0.1000E+01   0.7572E-12   0.1000E+01   0.1500E+01
   0.2182E+00   0.1000E+01   0.1363E-11   0.1000E+01   0.1500E+01
   0.2188E+00   0.1000E+01   0.2435E-11   0.1000E+01   0.1500E+01
   0.2193E+00   0.1000E+01   0.4320E-11   0.1000E+01   0.1500E+01
   0.2198E+00   0.1000E+01   0.7609E-11   0.1000E+01   0.1500E+01
   0.2203E+00   0.1000E+01   0.1330E-10   0.1000E+01   0.1500E+01
   0.2208E+00   0.1000E+01   0.2309E-10   0.1000E+01   0.1500E+01
   0.2213E+00   0.1000E+01   0.3979E-10   0.1000E+01   0.1500E+01
   0.2218E+00   0.1000E+01   0.6806E-10   0.1000E+01   0.1500E+01
   0.2223E+00   0.1000E+01   0.1155E-09   0.1000E+01   0.1500E+01
   0.2228E+00   0.1000E+01   0.1947E-09   0.1000E+01   0.1500E+01
   0.2233E+00   0.1000E+01   0.3256E-09   0.1000E+01   0.1500E+01
   0.2238E+00   0.1000E+01   0.5403E-09   0.1000E+01   0.1500E+01
   0.2243E+00   0.1000E+01   0.8898E-09   0.1000E+01   0.1500E+01
   0.2248E+00   0.1000E+01   0.1454E-08   0.1000E+01   0.1500E+01
   0.2253E+00   0.1000E+01   0.2357E-08   0.1000E+01   0.1500E+01
   0.2258E+00   0.1000E+01   0.3792E-08   0.1000E+01   0.1500E+01
   0.2263E+00   0.1000E+01   0.6051E-08   0.1000E+01   0.1500E+01
   0.2268E+00   0.1000E+01   0.9579E-08   0.1000E+01   0.1500E+01
   0.2273E+00   0.1000E+01   0.1504E-07   0.1000E+01   0.1500E+01
   0.2278E+00   0.1000E+01   0.2342E-07   0.1000E+01   0.1500E+01
   0.2283E+00   0.1000E+01   0.3617E-07   0.1000E+01   0.1500E+01
   0.2288E+00   0.1000E+01   0.5539E-07   0.1000E+01   0.1500E+01
   0.2293E+00   0.1000E+01   0.8412E-07   0.1000E+01   0.1500E+01
   0.2298E+00   0.1000E+01   0.1266E-06   0.1000E+01   0.1500E+01
   0.2303E+00   0.1000E+01   0.1890E-06   0.1000E+01   0.1500E+01
   0.2308E+00   0.1000E+01   0.2796E-06   0.1000E+01   0.1500E+01
   0.2313E+00   0.1000E+01   0.4099E-06   0.1000E+01   0.1500E+01
   0.2318E+00   0.1000E+01   0.5956E-06   0.1000E+01   0.1500E+01
   0.2323E+00   0.1000E+01   0.8575E-06   0.1000E+01   0.1500E+01
   0.2328E+00   0.1000E+01   0.1223E-05   0.1000E+01   0.1500E+01
   0.2333E+00   0.1000E+01   0.1728E-05   0.1000E+01   0.1500E+01
   0.2338E+00   0.1000E+01   0.2417E-05   0.1000E+01   0.1500E+01
   0.2343E+00   0.1000E+01   0.3627E-05   0.1000E+01   0.1500E+01
   0.2348E+00   0.1000E+01   0.6435E-05   0.1000E+01   0.1500E+01
   0.2353E+00   0.1000E+01   0.1239E-04   0.1000E+01   0.1500E+01
   0.2358E+00   0.1000E+01   0.2416E-04   0.1000E+01   0.1500E+01
   0.2363E+00   0.1000E+01   0.4630E-04   0.9999E+00   0.1500E+01
   0.2368E+00   0.9999E+00   0.8620E-04   0.9999E+00   0.1500E+01
   0.2373E+00   0.9999E+00   0.1552E-03   0.9998E+00   0.1500E+01
   0.2378E+00   0.9998E+00   0.2693E-03   0.9997E+00   0.1500E+01
   0.2383E+00   0.9997E+00   0.4496E-03   0.9994E+00   0.1500E+01
   0.2388E+00   0.9994E+00   0.7210E-03   0.9991E+00   0.1499E+01
   0.2393E+00   0.9991E+00   0.1110E-02   0.9986E+00   0.1499E+01
   0.2398E+00   0.9987E+00   0.1639E-02   0.9979E+00   0.1499E+01
   0.2402E+00   0.9982E+00   0.2325E-02   0.9970E+00   0.1498E+01
   0.2407E+00   0.9975E+00   0.3174E-02   0.9959E+00   0.1498E+01
   0.2412E+00   0.9968E+00   0.4182E-02   0.9946E+00   0.1497E+01
   0.2417E+00   0.9959E+00   0.5336E-02   0.9931E+00   0.1496E+01
   0.2422E+00   0.9949E+00   0.6618E-02   0.9915E+00   0.1495E+01
   0.2427E+00   0.9938E+00   0.8007E-02   0.9897E+00   0.1494E+01
   0.2432E+00   0.9927E+00   0.9483E-02   0.9878E+00   0.1493E+01
   0.2437E+00   0.9915E+00   0.1103E-01   0.9858E+00   0.1491E+01
   0.2442E+00   0.9903E+00   0.1263E-01   0.9838E+00   0.1490E+01
   0.2447E+00   0.9890E+00   0.1427E-01   0.9817E+00   0.1489E+01
   0.2452E+00   0.9877E+00   0.1594E-01   0.9796E+00   0.1488E+01
   0.2457E+00   0.9864E+00   0.1764E-01   0.9774E+00   0.1486E+01
   0.2462E+00   0.9851E+00   0.1936E-01   0.9753E+00   0.1485E+01
   0.2467E+00   0.9837E+00   0.2110E-01   0.9731E+00   0.1484E+01
   0.2472E+00   0.9824E+00   0.2286E-01   0.9708E+00   0.1482E+01
   0.2477E+00   0.9811E+00   0.2462E-01   0.9686E+00   0.1481E+01
   0.2482E+00   0.9797E+00   0.2639E-01   0.9664E+00   0.1480E+01
   0.2487E+00   0.9783E+00   0.2818E-01   0.9641E+00   0.1478E+01
   0.2492E+00   0.9770E+00   0.2997E-01   0.9619E+00   0.1477E+01
   0.2497E+00   0.9756E+00   0.3176E-01   0.9597E+00   0.1475E+01
   0.2502E+00   0.9742E+00   0.3357E-01   0.9574E+00   0.1474E+01
   0.2508E+00   0.9728E+00   0.3537E-01   0.9552E+00   0.1473E+01
   0.2512E+00   0.9715E+00   0.3718E-01   0.9529E+00   0.1471E+01
   0.2518E+00   0.9701E+00   0.3900E-01   0.9507E+00   0.1470E+01
   0.2522E+00   0.9687E+00   0.4082E-01   0.9484E+00   0.1469E+01
   0.2528E+00   0.9673E+00   0.4264E-01   0.9462E+00   0.1467E+01
   0.2532E+00   0.9660E+00   0.4446E-01   0.9439E+00   0.1466E+01
   0.2538E+00   0.9646E+00   0.4629E-01   0.9417E+00   0.1464E+01
   0.2542E+00   0.9632E+00   0.4812E-01   0.9394E+00   0.1463E+01
   0.2548E+00   0.9618E+00   0.4995E-01   0.9372E+00   0.1462E+01
   0.2552E+00   0.9604E+00   0.5178E-01   0.9349E+00   0.1460E+01
   0.2558E+00   0.9590E+00   0.5362E-01   0.9327E+00   0.1459E+01
   0.2562E+00   0.9577E+00   0.5546E-01   0.9304E+00   0.1457E+01
   0.2568E+00   0.9563E+00   0.5730E-01   0.9282E+00   0.1456E+01
   0.2572E+00   0.9549E+00   0.5914E-01   0.9260E+00   0.1455E+01
   0.2578E+00   0.9535E+00   0.6098E-01   0.9237E+00   0.1453E+01
   0.2582E+00   0.9521E+00   0.6282E-01   0.9215E+00   0.1452E+01
   0.2588E+00   0.9507E+00   0.6466E-01   0.9193E+00   0.1450E+01
   0.2592E+00   0.9494E+00   0.6651E-01   0.9170E+00   0.1449E+01
   0.2598E+00   0.9480E+00   0.6835E-01   0.9148E+00   0.1448E+01
   0.2602E+00   0.9466E+00   0.7020E-01   0.9126E+00   0.1446E+01
   0.2608E+00   0.9452E+00   0.7205E-01   0.9104E+00   0.1445E+01
   0.2612E+00   0.9438E+00   0.7390E-01   0.9082E+00   0.1443E+01
   0.2618E+00   0.9425E+00   0.7575E-01   0.9060E+00   0.1442E+01
   0.2622E+00   0.9411E+00   0.7760E-01   0.9038E+00   0.1440E+01
   0.2628E+00   0.9397E+00   0.7945E-01   0.9016E+00   0.1439E+01
   0.2632E+00   0.9383E+00   0.8130E-01   0.8994E+00   0.1438E+01
   0.2638E+00   0.9370E+00   0.8315E-01   0.8972E+00   0.1436E+01
   0.2642E+00   0.9356E+00   0.8500E-01   0.8950E+00   0.1435E+01
   0.2648E+00   0.9342E+00   0.8686E-01   0.8928E+00   0.1433E+01
   0.2652E+00   0.9328E+00   0.8871E-01   0.8906E+00   0.1432E+01
   0.2658E+00   0.9315E+00   0.9057E-01   0.8884E+00   0.1431E+01
   0.2662E+00   0.9301E+00   0.9242E-01   0.8862E+00   0.1429E+01
   0.2668E+00   0.9287E+00   0.9428E-01   0.8841E+00   0.1428E+01
   0.2672E+00   0.9274E+00   0.9613E-01   0.8819E+00   0.1426E+01
   0.2678E+00   0.9260E+00   0.9799E-01   0.8797E+00   0.1425E+01
   0.2682E+00   0.9246E+00   0.9985E-01   0.8776E+00   0.1424E+01
   0.2688E+00   0.9233E+00   0.1017E+00   0.8754E+00   0.1422E+01
   0.2692E+00   0.9219E+00   0.1036E+00   0.8733E+00   0.1421E+01
   0.2698E+00   0.9205E+00   0.1054E+00   0.8711E+00   0.1419E+01
   0.2702E+00   0.9192E+00   0.1073E+00   0.8690E+00   0.1418E+01
   0.2708E+00   0.9178E+00   0.1091E+00   0.8668E+00   0.1417E+01
   0.2712E+00   0.9165E+00   0.1110E+00   0.8647E+00   0.1415E+01
   0.2718E+00   0.9151E+00   0.1129E+00   0.8626E+00   0.1414E+01
   0.2722E+00   0.9137E+00   0.1147E+00   0.8604E+00   0.1412E+01
   0.2728E+00   0.9124E+00   0.1166E+00   0.8583E+00   0.1411E+01
   0.2732E+00   0.9110E+00   0.1184E+00   0.8562E+00   0.1410E+01
   0.2738E+00   0.9097E+00   0.1203E+00   0.8541E+00   0.1408E+01
   0.2742E+00   0.9083E+00   0.1222E+00   0.8519E+00   0.1407E+01
   0.2748E+00   0.9070E+00   0.1240E+00   0.8498E+00   0.1405E+01
   0.2752E+00   0.9056E+00   0.1259E+00   0.8477E+00   0.1404E+01
   0.2758E+00   0.9043E+00   0.1277E+00   0.8456E+00   0.1403E+01
   0.2762E+00   0.9029E+00   0.1296E+00   0.8435E+00   0.1401E+01
   0.2768E+00   0.9016E+00   0.1315E+00   0.8414E+00   0.1400E+01
   0.2772E+00   0.9002E+00   0.1333E+00   0.8393E+00   0.1399E+01
   0.2778E+00   0.8989E+00   0.1352E+00   0.8372E+00   0.1397E+01
   0.2782E+00   0.8976E+00   0.1371E+00   0.8352E+00   0.1396E+01
   0.2788E+00   0.8962E+00   0.1389E+00   0.8331E+00   0.1394E+01
   0.2792E+00   0.8949E+00   0.1408E+00   0.8310E+00   0.1393E+01
   0.2798E+00   0.8935E+00   0.1426E+00   0.8289E+00   0.1392E+01
   0.2802E+00   0.8922E+00   0.1445E+00   0.8269E+00   0.1390E+01
   0.2808E+00   0.8909E+00   0.1464E+00   0.8248E+00   0.1389E+01
   0.2812E+00   0.8895E+00   0.1482E+00   0.8227E+00   0.1387E+01
   0.2818E+00   0.8882E+00   0.1501E+00   0.8207E+00   0.1386E+01
   0.2823E+00   0.8869E+00   0.1520E+00   0.8186E+00   0.1385E+01
   0.2828E+00   0.8855E+00   0.1538E+00   0.8166E+00   0.1383E+01
   0.2833E+00   0.8842E+00   0.1557E+00   0.8145E+00   0.1382E+01
   0.2838E+00   0.8829E+00   0.1576E+00   0.8125E+00   0.1380E+01
   0.2843E+00   0.8815E+00   0.1594E+00   0.8105E+00   0.1379E+01
   0.2848E+00   0.8802E+00   0.1613E+00   0.8084E+00   0.1378E+01
   0.2853E+00   0.8789E+00   0.1631E+00   0.8064E+00   0.1376E+01
   0.2858E+00   0.8776E+00   0.1650E+00   0.8044E+00   0.1375E+01
   0.2863E+00   0.8762E+00   0.1669E+00   0.8023E+00   0.1374E+01
   0.2868E+00   0.8749E+00   0.1687E+00   0.8003E+00   0.1372E+01
   0.2873E+00   0.8736E+00   0.1706E+00   0.7983E+00   0.1371E+01
   0.2878E+00   0.8723E+00   0.1725E+00   0.7963E+00   0.1369E+01
   0.2883E+00   0.8709E+00   0.1743E+00   0.7943E+00   0.1368E+01
   0.2887E+00   0.8696E+00   0.1762E+00   0.7923E+00   0.1367E+01
   0.2893E+00   0.8683E+00   0.1781E+00   0.7903E+00   0.1365E+01
   0.2897E+00   0.8670E+00   0.1799E+00   0.7883E+00   0.1364E+01
   0.2903E+00   0.8657E+00   0.1818E+00   0.7863E+00   0.1362E+01
   0.2907E+00   0.8644E+00   0.1837E+00   0.7843E+00   0.1361E+01
   0.2913E+00   0.8631E+00   0.1855E+00   0.7823E+00   0.1360E+01
   0.2917E+00   0.8617E+00   0.1874E+00   0.7804E+00   0.1358E+01
   0.2923E+00   0.8604E+00   0.1893E+00   0.7784E+00   0.1357E+01
   0.2927E+00   0.8591E+00   0.1911E+00   0.7764E+00   0.1356E+01
   0.2933E+00   0.8578E+00   0.1930E+00   0.7745E+00   0.1354E+01
   0.2937E+00   0.8565E+00   0.1949E+00   0.7725E+00   0.1353E+01
   0.2943E+00   0.8552E+00   0.1967E+00   0.7705E+00   0.1351E+01
   0.2947E+00   0.8539E+00   0.1986E+00   0.7686E+00   0.1350E+01
   0.2953E+00   0.8526E+00   0.2005E+00   0.7666E+00   0.1349E+01
   0.2957E+00   0.8513E+00   0.2023E+00   0.7647E+00   0.1347E+01
   0.2963E+00   0.8500E+00   0.2042E+00   0.7627E+00   0.1346E+01
   0.2967E+00   0.8487E+00   0.2061E+00   0.7608E+00   0.1345E+01
   0.2973E+00   0.8474E+00   0.2079E+00   0.7589E+00   0.1343E+01
   0.2977E+00   0.8461E+00   0.2098E+00   0.7569E+00   0.1342E+01
   0.2983E+00   0.8448E+00   0.2117E+00   0.7550E+00   0.1341E+01
   0.2987E+00   0.8435E+00   0.2135E+00   0.7531E+00   0.1339E+01
   0.2993E+00   0.8422E+00   0.2154E+00   0.7512E+00   0.1338E+01
   0.2997E+00   0.8410E+00   0.2173E+00   0.7492E+00   0.1336E+01
   0.3003E+00   0.8397E+00   0.2192E+00   0.7473E+00   0.1335E+01
   0.3007E+00   0.8384E+00   0.2210E+00   0.7454E+00   0.1334E+01
   0.3013E+00   0.8371E+00   0.2229E+00   0.7435E+00   0.1332E+01
   0.3017E+00   0.8358E+00   0.2248E+00   0.7416E+00   0.1331E+01
   0.3023E+00   0.8345E+00   0.2266E+00   0.7397E+00   0.1330E+01
   0.3027E+00   0.8332E+00   0.2285E+00   0.7378E+00   0.1328E+01
   0.3033E+00   0.8320E+00   0.2304E+00   0.7359E+00   0.1327E+01
   0.3037E+00   0.8307E+00   0.2322E+00   0.7341E+00   0.1326E+01
   0.3043E+00   0.8294E+00   0.2341E+00   0.7322E+00   0.1324E+01
   0.3047E+00   0.8281E+00   0.2360E+00   0.7303E+00   0.1323E+01
   0.3053E+00   0.8269E+00   0.2378E+00   0.7284E+00   0.1321E+01
   0.3057E+00   0.8256E+00   0.2397E+00   0.7266E+00   0.1320E+01
   0.3063E+00   0.8243E+00   0.2416E+00   0.7247E+00   0.1319E+01
   0.3067E+00   0.8230E+00   0.2434E+00   0.7228E+00   0.1317E+01
   0.3073E+00   0.8218E+00   0.2453E+00   0.7210E+00   0.1316E+01
   0.3077E+00   0.8205E+00   0.2472E+00   0.7191E+00   0.1315E+01
   0.3083E+00   0.8192E+00   0.2490E+00   0.7173E+00   0.1313E+01
   0.3087E+00   0.8180E+00   0.2509E+00   0.7154E+00   0.1312E+01
   0.3093E+00   0.8167E+00   0.2528E+00   0.7136E+00   0.1311E+01
   0.3097E+00   0.8154E+00   0.2547E+00   0.7117E+00   0.1309E+01
   0.3103E+00   0.8142E+00   0.2565E+00   0.7099E+00   0.1308E+01
   0.3107E+00   0.8129E+00   0.2584E+00   0.7081E+00   0.1307E+01
   0.3113E+00   0.8116E+00   0.2603E+00   0.7062E+00   0.1305E+01
   0.3117E+00   0.8104E+00   0.2621E+00   0.7044E+00   0.1304E+01
   0.3123E+00   0.8091E+00   0.2640E+00   0.7026E+00   0.1302E+01
   0.3127E+00   0.8079E+00   0.2659E+00   0.7008E+00   0.1301E+01
   0.3133E+00   0.8066E+00   0.2677E+00   0.6989E+00   0.1300E+01
   0.3137E+00   0.8054E+00   0.2696E+00   0.6971E+00   0.1298E+01
   0.3143E+00   0.8041E+00   0.2715E+00   0.6953E+00   0.1297E+01
   0.3147E+00   0.8029E+00   0.2734E+00   0.6935E+00   0.1296E+01
   0.3153E+00   0.8016E+00   0.2752E+00   0.6917E+00   0.1294E+01
   0.3157E+00   0.8004E+00   0.2771E+00   0.6899E+00   0.1293E+01
   0.3163E+00   0.7991E+00   0.2790E+00   0.6881E+00   0.1292E+01
   0.3167E+00   0.7979E+00   0.2808E+00   0.6864E+00   0.1290E+01
   0.3173E+00   0.7966E+00   0.2827E+00   0.6846E+00   0.1289E+01
   0.3177E+00   0.7954E+00   0.2846E+00   0.6828E+00   0.1288E+01
   0.3183E+00   0.7941E+00   0.2864E+00   0.6810E+00   0.1286E+01
   0.3187E+00   0.7929E+00   0.2883E+00   0.6792E+00   0.1285E+01
   0.3193E+00   0.7916E+00   0.2902E+00   0.6775E+00   0.1284E+01
   0.3197E+00   0.7904E+00   0.2921E+00   0.6757E+00   0.1282E+01
   0.3203E+00   0.7892E+00   0.2939E+00   0.6739E+00   0.1281E+01
   0.3207E+00   0.7879E+00   0.2958E+00   0.6722E+00   0.1280E+01
   0.3213E+00   0.7867E+00   0.2977E+00   0.6704E+00   0.1278E+01
   0.3217E+00   0.7855E+00   0.2995E+00   0.6687E+00   0.1277E+01
   0.3223E+00   0.7842E+00   0.3014E+00   0.6669E+00   0.1276E+01
   0.3227E+00   0.7830E+00   0.3033E+00   0.6652E+00   0.1274E+01
   0.3233E+00   0.7818E+00   0.3051E+00   0.6634E+00   0.1273E+01
   0.3237E+00   0.7805E+00   0.3070E+00   0.6617E+00   0.1272E+01
   0.3243E+00   0.7793E+00   0.3089E+00   0.6600E+00   0.1270E+01
   0.3247E+00   0.7781E+00   0.3108E+00   0.6582E+00   0.1269E+01
   0.3253E+00   0.7769E+00   0.3126E+00   0.6565E+00   0.1268E+01
   0.3257E+00   0.7756E+00   0.3145E+00   0.6548E+00   0.1266E+01
   0.3263E+00   0.7744E+00   0.3164E+00   0.6531E+00   0.1265E+01
   0.3267E+00   0.7732E+00   0.3182E+00   0.6514E+00   0.1264E+01
   0.3273E+00   0.7720E+00   0.3201E+00   0.6496E+00   0.1262E+01
   0.3277E+00   0.7708E+00   0.3220E+00   0.6479E+00   0.1261E+01
   0.3283E+00   0.7695E+00   0.3238E+00   0.6462E+00   0.1260E+01
   0.3287E+00   0.7683E+00   0.3257E+00   0.6445E+00   0.1258E+01
   0.3293E+00   0.7671E+00   0.3276E+00   0.6428E+00   0.1257E+01
   0.3297E+00   0.7659E+00   0.3295E+00   0.6411E+00   0.1256E+01
   0.3303E+00   0.7647E+00   0.3313E+00   0.6394E+00   0.1254E+01
   0.3307E+00   0.7635E+00   0.3332E+00   0.6378E+00   0.1253E+01
   0.3313E+00   0.7623E+00   0.3351E+00   0.6361E+00   0.1252E+01
   0.3317E+00   0.7611E+00   0.3369E+00   0.6344E+00   0.1250E+01
   0.3323E+00   0.7598E+00   0.3388E+00   0.6327E+00   0.1249E+01
   0.3327E+00   0.7586E+00   0.3407E+00   0.6310E+00   0.1248E+01
   0.3333E+00   0.7574E+00   0.3426E+00   0.6294E+00   0.1246E+01
   0.3337E+00   0.7562E+00   0.3444E+00   0.6277E+00   0.1245E+01
   0.3343E+00   0.7550E+00   0.3463E+00   0.6260E+00   0.1244E+01
   0.3347E+00   0.7538E+00   0.3482E+00   0.6244E+00   0.1242E+01
   0.3353E+00   0.7526E+00   0.3500E+00   0.6227E+00   0.1241E+01
   0.3357E+00   0.7514E+00   0.3519E+00   0.6211E+00   0.1240E+01
   0.3363E+00   0.7502E+00   0.3538E+00   0.6194E+00   0.1238E+01
   0.3367E+00   0.7490E+00   0.3557E+00   0.6178E+00   0.1237E+01
   0.3373E+00   0.7478E+00   0.3575E+00   0.6161E+00   0.1236E+01
   0.3377E+00   0.7466E+00   0.3594E+00   0.6145E+00   0.1235E+01
   0.3383E+00   0.7455E+00   0.3613E+00   0.6129E+00   0.1233E+01
   0.3387E+00   0.7443E+00   0.3631E+00   0.6112E+00   0.1232E+01
